#
23450123155312,50.380581,N,6.959410,E,68.911,362.900
23450123155313,50.380581,N,6.959410,E,68.911,362.900
23450123155314,50.380745,N,6.959787,E,59.973,363.200
23450123155315,50.380939,N,6.960528,E,53.092,363.500
23450123155316,50.380939,N,6.960528,E,53.092,363.500
23450123155317,50.380894,N,6.960923,E,51.242,361.900
23450123155318,50.380638,N,6.961327,E,34.972,361.300
23450123155319,50.380638,N,6.961327,E,34.972,361.400
23450123155320,50.380470,N,6.961373,E,38.532,361.800
23450123155321,50.380054,N,6.961409,E,48.784,362.600
23450123155322,50.380054,N,6.961409,E,48.784,364.000
23450123155323,50.379810,N,6.961391,E,53.022,365.700
23450123155324,50.379272,N,6.961313,E,61.963,366.900
23450123155325,50.379272,N,6.961313,E,61.963,368.200
23450123155326,50.378670,N,6.961257,E,63.717,371.200
23450123155327,50.378361,N,6.961258,E,65.989,371.200
23450123155328,50.378361,N,6.961258,E,65.989,372.800
23450123155329,50.377708,N,6.961313,E,70.841,374.300
23450123155330,50.377708,N,6.961313,E,70.841,376.100
23450123155331,50.377377,N,6.961362,E,71.423,378.200
23450123155332,50.376732,N,6.961613,E,73.114,381.400
23450123155333,50.376732,N,6.961613,E,73.114,382.000
23450123155334,50.376415,N,6.961832,E,75.314,383.100
23450123155335,50.375820,N,6.962453,E,77.628,383.800
23450123155336,50.375820,N,6.962453,E,77.628,384.600
23450123155337,50.375561,N,6.962865,E,77.127,387.500
23450123155338,50.375187,N,6.963862,E,77.392,390.000
23450123155339,50.375187,N,6.963862,E,77.392,392.600
23450123155340,50.375023,N,6.964403,E,81.490,394.600
23450123155341,50.374722,N,6.965521,E,84.703,396.000
23450123155342,50.374722,N,6.965521,E,84.703,397.100
23450123155343,50.374561,N,6.966124,E,89.747,398.200
23450123155344,50.374397,N,6.967405,E,89.218,399.800
23450123155345,50.374397,N,6.967405,E,89.218,401.000
23450123155346,50.374374,N,6.968060,E,89.221,402.300
23450123155347,50.374390,N,6.969343,E,84.611,404.000
23450123155348,50.374390,N,6.969343,E,84.611,406.100
23450123155349,50.374382,N,6.969945,E,81.070,408.600
23450123155350,50.374325,N,6.971048,E,73.042,409.700
23450123155351,50.374325,N,6.971048,E,73.042,411.900
23450123155352,50.374302,N,6.971575,E,72.321,415.600
23450123155353,50.374218,N,6.972647,E,77.547,418.100
23450123155354,50.374218,N,6.972647,E,77.547,420.400
23450123155355,50.374161,N,6.973205,E,79.842,422.800
23450123155356,50.374001,N,6.974329,E,79.623,423.900
23450123155357,50.374001,N,6.974329,E,79.623,427.400
23450123155358,50.373745,N,6.975417,E,79.727,434.600
23450123155359,50.373558,N,6.975892,E,80.140,434.600
23450123155400,50.373558,N,6.975892,E,80.140,436.400
23450123155401,50.373146,N,6.976747,E,71.106,440.500
23450123155402,50.372940,N,6.977149,E,68.808,444.400
23450123155403,50.372940,N,6.977149,E,68.808,448.700
23450123155404,50.372601,N,6.977975,E,67.562,451.100
23450123155405,50.372601,N,6.977975,E,67.562,454.000
23450123155406,50.372459,N,6.978399,E,65.413,457.000
23450123155407,50.372242,N,6.979227,E,62.077,458.900
23450123155408,50.372242,N,6.979227,E,62.077,461.500
23450123155409,50.372185,N,6.979660,E,62.110,464.500
23450123155410,50.372257,N,6.980607,E,67.550,466.400
23450123155411,50.372257,N,6.980607,E,67.550,469.400
23450123155412,50.372379,N,6.981085,E,71.495,472.400
23450123155413,50.372723,N,6.982036,E,79.102,475.300
23450123155414,50.372723,N,6.982036,E,79.102,475.800
23450123155415,50.372940,N,6.982516,E,82.224,477.600
23450123155416,50.373405,N,6.983440,E,76.005,479.900
23450123155417,50.373405,N,6.983440,E,76.005,482.600
23450123155418,50.373634,N,6.983843,E,70.397,485.600
23450123155419,50.374031,N,6.984597,E,63.498,488.400
23450123155420,50.374031,N,6.984597,E,63.498,491.000
23450123155421,50.374168,N,6.985009,E,65.911,493.100
23450123155422,50.374332,N,6.985929,E,64.370,495.900
23450123155423,50.374332,N,6.985929,E,64.370,498.800
23450123155424,50.374374,N,6.986377,E,61.671,501.600
23450123155425,50.374454,N,6.987220,E,56.048,504.400
23450123155426,50.374454,N,6.987220,E,56.048,508.800
23450123155427,50.374561,N,6.987962,E,50.268,511.000
23450123155428,50.374619,N,6.988281,E,44.192,513.600
